Stock,MSE,MAE,RMSE,MAPE
TSLA,0.24766898155212402,0.4664372205734253,0.4976635277271271,0.7743736505508423
SNY,0.01346245501190424,0.10313401371240616,0.1160278171300888,0.11939597129821777
AVGO,0.008440873585641384,0.08172764629125595,0.09187422692775726,0.1052422896027565
PAYX,0.0034416497219353914,0.050009503960609436,0.058665573596954346,0.0689016655087471
PEP,0.0033993495162576437,0.043126821517944336,0.058303941041231155,0.05260174348950386
ADSK,0.006880332250148058,0.0609741285443306,0.08294776827096939,0.07342149317264557
AMAT,0.01712435856461525,0.10428353399038315,0.1308600753545761,0.13605156540870667
TEAM,0.035141248255968094,0.1715746372938156,0.18745999038219452,0.2170701026916504
LRCX,0.06009463965892792,0.22216492891311646,0.24514208734035492,0.2997633218765259
WDAY,0.02154173143208027,0.12923836708068848,0.14677101373672485,0.1597549021244049
NXPI,0.01513133104890585,0.09487827867269516,0.12300947308540344,0.13868792355060577
KLAC,0.03772865980863571,0.1727750152349472,0.19423866271972656,0.2186679095029831
FISV,0.003798414720222354,0.0510670505464077,0.061631280928850174,0.06777080148458481
VRTX,0.009639883413910866,0.07394670695066452,0.09818290919065475,0.10331253707408905
MELI,0.04563266038894653,0.18354447185993195,0.21361802518367767,0.24389664828777313
AMZN,0.078944630920887,0.2774181663990021,0.28097087144851685,0.31407150626182556
SNPS,0.04956403002142906,0.2169400006532669,0.22262980043888092,0.2672365605831146
ODFL,0.04556630924344063,0.20654432475566864,0.21346266567707062,0.22994329035282135
EXC,0.005547955632209778,0.06275919824838638,0.07448460161685944,0.1090862974524498
CSCO,0.009865285828709602,0.08401302248239517,0.09932414442300797,0.14223843812942505
REGN,0.005248342175036669,0.05709196254611015,0.07244544476270676,0.08095595985651016
SIVB,0.014475228264927864,0.0846138745546341,0.12031304091215134,0.11810564994812012
CTAS,0.04248784855008125,0.1868060827255249,0.20612581074237823,0.21597526967525482
MU,0.005278675351291895,0.054000336676836014,0.07265449315309525,0.0757167711853981
VOD,0.003911564126610756,0.050430625677108765,0.06254249811172485,0.21799221634864807
ORLY,0.010846764780580997,0.09662662446498871,0.10414779931306839,0.10500005632638931
CTSH,0.005271662957966328,0.0559624545276165,0.07260622084140778,0.07835569977760315
ILMN,0.009791499003767967,0.08307379484176636,0.09895200282335281,0.10472036153078079
ADI,0.012016203254461288,0.09299953281879425,0.10961844027042389,0.12001897394657135
ATVI,0.01341347023844719,0.09636516869068146,0.11581653356552124,0.11412780731916428
TROW,0.010123226791620255,0.08870033919811249,0.10061424970626831,0.10357820242643356
PYPL,0.01878093183040619,0.1237579882144928,0.1370435357093811,0.1534551978111267
GOOG,0.051589470356702805,0.2111728936433792,0.2271331548690796,0.2555444836616516
JBHT,0.02281060256063938,0.11428557336330414,0.15103179216384888,0.12684951722621918
AAPL,0.07257270812988281,0.2582288384437561,0.2693932354450226,0.314544141292572
TMUS,0.01767800562083721,0.10461865365505219,0.13295866549015045,0.11851083487272263
KHC,0.002937180222943425,0.047771379351615906,0.05419575795531273,0.21705476939678192
ERIC,0.00985728483647108,0.07667829096317291,0.0992838591337204,0.09268015623092651
NVDA,0.04121009260416031,0.19874371588230133,0.2030026912689209,0.23383356630802155
BIIB,0.0282598827034235,0.14506183564662933,0.16810676455497742,0.6564235687255859
INTU,0.016842596232891083,0.11884663999080658,0.12977902591228485,0.1406233310699463
ADBE,0.03921103477478027,0.19330061972141266,0.19801776111125946,0.22076763212680817
COST,0.014885337091982365,0.11196770519018173,0.12200547754764557,0.12986505031585693
AMD,0.049178119748830795,0.20417079329490662,0.22176140546798706,0.23911452293395996
AEP,0.00608137296512723,0.06844193488359451,0.07798315584659576,0.10873464494943619
ALGN,0.024369480088353157,0.1284799426794052,0.15610727667808533,0.1978338360786438
MTCH,0.02100256271660328,0.12729796767234802,0.14492261409759521,0.16277946531772614
MSFT,0.010728418827056885,0.08842024207115173,0.10357808321714401,0.0968148335814476
FB,0.039144352078437805,0.18403388559818268,0.1978493183851242,0.2190817892551422
IDXX,0.01840253546833992,0.11887429654598236,0.13565593957901,0.14460121095180511
CHTR,0.023291321471333504,0.14424477517604828,0.15261495113372803,0.16473734378814697
AZN,0.008140770718455315,0.07677671313285828,0.09022621810436249,0.08979105204343796
EA,0.014556271024048328,0.09858106076717377,0.12064937502145767,0.12023458629846573
HON,0.010251372121274471,0.0742749571800232,0.10124906152486801,0.10171740502119064
FTNT,0.01830936223268509,0.11191900074481964,0.13531209528446198,0.131672203540802
LULU,0.047858431935310364,0.21059322357177734,0.21876570582389832,0.24922414124011993
