Stock,MSE,MAE,RMSE,MAPE
DXCM,0.023594200611114502,0.13837075233459473,0.15360404551029205,0.15790337324142456
ASML,0.018436158075928688,0.11822771281003952,0.13577981293201447,0.1513185054063797
CMCSA,0.008497080765664577,0.06989812850952148,0.09217961132526398,0.10398101806640625
QCOM,0.029118312522768974,0.15338876843452454,0.17064088582992554,0.2284507006406784
CDNS,0.004885832313448191,0.05432852357625961,0.06989873200654984,0.06937087327241898
WBA,0.004552964586764574,0.05909006670117378,0.06747566163539886,3833783910400.0
ROST,0.005776267033070326,0.05941140279173851,0.07600175589323044,0.09361200779676437
CSX,0.03972506895661354,0.18532563745975494,0.19931147992610931,0.22711056470870972
BKNG,0.00986875593662262,0.07085690647363663,0.09934161603450775,0.10984732955694199
CME,0.0024589544627815485,0.04041684791445732,0.04958784580230713,0.062346573919057846
POOL,0.007607918698340654,0.07694374769926071,0.08722338080406189,0.09663157910108566
JD,0.03007815033197403,0.1622735559940338,0.17343053221702576,0.22613856196403503
ADP,0.003791247960180044,0.04681522026658058,0.06157311052083969,0.06505623459815979
MCHP,0.010213950648903847,0.07929375767707825,0.10106409341096878,0.10686306655406952
MNST,0.01513565145432949,0.10905269533395767,0.12302703410387039,0.13859082758426666
INTC,0.007834446616470814,0.06826970726251602,0.08851240575313568,0.11556042730808258
SBUX,0.0023040103260427713,0.037880200892686844,0.04800010845065117,0.06233688071370125
MAR,0.005338645540177822,0.05635746195912361,0.07306603342294693,0.12703004479408264
GOOGL,0.02530629001557827,0.14074721932411194,0.15907950699329376,0.17452065646648407
KDP,0.004063073545694351,0.051681578159332275,0.0637422427535057,0.06077372282743454
TXN,0.010894461534917355,0.08963103592395782,0.10437653958797455,0.10784552246332169
BIDU,0.004907877650111914,0.05197283253073692,0.0700562447309494,0.2361951321363449
XLNX,0.009814444929361343,0.07716439664363861,0.09906788170337677,0.10853660851716995
AMGN,0.007642351556569338,0.06753836572170258,0.08742054551839828,0.07871293276548386
MDLZ,0.0046169571578502655,0.05478775128722191,0.06794819235801697,0.06385429203510284
