Stock,MSE,MAE,RMSE,MAPE
DXCM,0.023966960608959198,0.139645516872406,0.15481266379356384,0.15946146845817566
ASML,0.026144107803702354,0.14677366614341736,0.16169139742851257,0.19001682102680206
CMCSA,0.006956089753657579,0.06394185870885849,0.08340317755937576,0.08944818377494812
QCOM,0.008933600038290024,0.07495760917663574,0.09451772272586823,0.10729115456342697
CDNS,0.005291718058288097,0.061278630048036575,0.07274419814348221,0.07929477095603943
WBA,0.005998034030199051,0.06952119618654251,0.07744697481393814,4335126970368.0
ROST,0.008116948418319225,0.06958289444446564,0.09009411185979843,0.10696523636579514
CSX,0.013879443518817425,0.098370760679245,0.11781104654073715,0.11798261106014252
BKNG,0.008145720697939396,0.06945161521434784,0.09025364369153976,0.10328532755374908
CME,0.004060965031385422,0.04983576759696007,0.06372570246458054,0.07798966765403748
POOL,0.01598266512155533,0.11208866536617279,0.12642256915569305,0.141521617770195
JD,0.01168357115238905,0.08908000588417053,0.10809057205915451,0.11983048170804977
ADP,0.004270566627383232,0.0487983264029026,0.06534957140684128,0.06905893981456757
MCHP,0.011387499049305916,0.0836368054151535,0.1067122220993042,0.11275216192007065
MNST,0.04551815986633301,0.19867010414600372,0.213349848985672,0.2562815248966217
INTC,0.008557135239243507,0.0731651782989502,0.09250478446483612,0.12308922410011292
SBUX,0.0023003160022199154,0.038705017417669296,0.04796161130070686,0.06368794292211533
MAR,0.004512410145252943,0.049776118248701096,0.06717447191476822,0.11488692462444305
GOOGL,0.02161598764359951,0.13090267777442932,0.1470237672328949,0.1623968929052353
KDP,0.004214051645249128,0.0516139455139637,0.0649157240986824,0.05989767611026764
TXN,0.015496522188186646,0.10646826028823853,0.12448503077030182,0.12701956927776337
BIDU,0.0034374655224382877,0.03623685985803604,0.05862990394234657,0.13682565093040466
XLNX,0.0186206866055727,0.12128619849681854,0.1364576369524002,0.18634988367557526
AMGN,0.005460804793983698,0.05875452980399132,0.07389725744724274,0.06824713200330734
MDLZ,0.01171322725713253,0.08469532430171967,0.10822766274213791,0.09496366232633591
ISRG,0.013121656142175198,0.09958843886852264,0.11454980075359344,0.12019284814596176
NFLX,0.045305460691452026,0.20069460570812225,0.21285079419612885,0.22907795011997223
EBAY,0.01028281357139349,0.08639930188655853,0.10140421241521835,0.1028222143650055
MRVL,0.02032388374209404,0.12640482187271118,0.14256185293197632,0.1568712443113327
NTES,0.008722222410142422,0.08312909305095673,0.09339284151792526,0.0977480560541153
GILD,0.0050642467103898525,0.05897179991006851,0.07116352021694183,0.4657173752784729
TSLA,0.04096805676817894,0.16653893887996674,0.2024056762456894,0.2875543236732483
SNY,0.027335742488503456,0.14480753242969513,0.16533523797988892,0.16788902878761292
AVGO,0.010089308954775333,0.08054933696985245,0.10044555366039276,0.10326999425888062
PAYX,0.003070410108193755,0.04284239560365677,0.05541128292679787,0.06349010765552521
PEP,0.0053260065615177155,0.05672153830528259,0.07297949492931366,0.06878191232681274
ADSK,0.007413528393954039,0.07615792751312256,0.08610185235738754,0.09721729904413223
AMAT,0.01096176914870739,0.07679927349090576,0.10469846427440643,0.10153361409902573
TEAM,0.019299549981951714,0.12042661756277084,0.1389228254556656,0.15248705446720123
LRCX,0.028307704254984856,0.14049290120601654,0.16824893653392792,0.1927521675825119
WDAY,0.022163892164826393,0.1367671936750412,0.148875430226326,0.18057742714881897
NXPI,0.0036762806121259928,0.04921121522784233,0.06063234061002731,0.077372707426548
KLAC,0.020736701786518097,0.12449862062931061,0.14400243759155273,0.1632235050201416
FISV,0.003194032935425639,0.04636124148964882,0.05651577562093735,0.06088078022003174
VRTX,0.007776109501719475,0.062791608273983,0.0881822481751442,0.0873929113149643
MELI,0.010355520062148571,0.08335061371326447,0.1017620787024498,0.11683745682239532
AMZN,0.0302110705524683,0.16329927742481232,0.1738133281469345,0.18853098154067993
SNPS,0.00829167291522026,0.0733472928404808,0.0910586267709732,0.08939312398433685
ODFL,0.02589036151766777,0.15531954169273376,0.16090482473373413,0.17738114297389984
EXC,0.005989833269268274,0.06268180906772614,0.0773940160870552,0.1050003319978714
CSCO,0.006703143008053303,0.07472864538431168,0.08187272399663925,0.11850245296955109
REGN,0.003634052351117134,0.04769228398799896,0.060283102095127106,0.06037852540612221
SIVB,0.014026892371475697,0.08018559962511063,0.11843518167734146,0.1353372484445572
CTAS,0.005539767909795046,0.06130650267004967,0.07442961633205414,0.07510595768690109
MU,0.0026599119883030653,0.0400814451277256,0.051574334502220154,0.05802375450730324
VOD,0.003294923109933734,0.0458633154630661,0.057401422411203384,0.19550539553165436
ORLY,0.013766671530902386,0.09067600220441818,0.11733146011829376,0.10064160078763962
CTSH,0.0065363007597625256,0.06665590405464172,0.08084738999605179,0.11026248335838318
ILMN,0.008802307769656181,0.0761045292019844,0.09382061660289764,0.09580112248659134
ADI,0.004899969324469566,0.05337138846516609,0.06999978423118591,0.06866015493869781
ATVI,0.012158617377281189,0.09921851009130478,0.11026611924171448,0.12210340797901154
TROW,0.018925778567790985,0.1169043481349945,0.13757099211215973,0.1380520761013031
PYPL,0.0075893159955739975,0.07042206823825836,0.08711668103933334,0.09119100868701935
GOOG,0.029955312609672546,0.15409040451049805,0.17307603359222412,0.18910890817642212
JBHT,0.01573530025780201,0.09688691049814224,0.12544041872024536,0.11633000522851944
AAPL,0.03427474945783615,0.16978925466537476,0.1851344108581543,0.2153787910938263
TMUS,0.016224876046180725,0.11109881103038788,0.12737689912319183,0.1342228353023529
KHC,0.0016526613617315888,0.03623586148023605,0.040652938187122345,0.1690940111875534
ERIC,0.017466116696596146,0.11240161210298538,0.13215944170951843,0.13281816244125366
NVDA,0.026881154626607895,0.15292730927467346,0.1639547348022461,0.1841796487569809
BIIB,0.010588987730443478,0.059286125004291534,0.10290280729532242,0.22404499351978302
INTU,0.005925311241298914,0.06357600539922714,0.07697604596614838,0.07583402097225189
ADBE,0.01847732625901699,0.1291208267211914,0.1359313279390335,0.15194803476333618
COST,0.006227310746908188,0.06482002884149551,0.07891330868005753,0.07605473697185516
AMD,0.024643531069159508,0.12830835580825806,0.15698258578777313,0.1508246660232544
AEP,0.003601313102990389,0.048880115151405334,0.060010939836502075,0.07552044093608856
ALGN,0.014035928063094616,0.08542531728744507,0.11847332119941711,0.12008088827133179
MTCH,0.018798721954226494,0.11588053405284882,0.1371084302663803,0.1516716182231903
