Stock,MSE,MAE,RMSE,MAPE
DXCM,0.10450813174247742,0.3229587972164154,0.32327717542648315,0.4208258390426636
ASML,0.2216722071170807,0.470716267824173,0.4708207845687866,0.48281586170196533
CMCSA,0.17134082317352295,0.41343703866004944,0.4139333665370941,0.4387970566749573
QCOM,0.38620319962501526,0.6213810443878174,0.6214525103569031,0.6813082098960876
CDNS,0.019267477095127106,0.13828788697719574,0.13880734145641327,0.1426294445991516
WBA,0.01835104078054428,0.1347876936197281,0.13546600937843323,0.93398517370224
ROST,0.12341920286417007,0.34923726320266724,0.35131070017814636,0.37094101309776306
CSX,0.0869758203625679,0.2948237657546997,0.29491662979125977,0.3061305284500122
BKNG,0.03539607301354408,0.18374378979206085,0.1881384402513504,0.20001795887947083
CME,0.016909291967749596,0.12961313128471375,0.13003572821617126,0.17280012369155884
POOL,0.14270180463790894,0.3776075839996338,0.3777589201927185,0.4022105038166046
JD,0.09789619594812393,0.3105926215648651,0.3128836750984192,0.35087117552757263
ADP,0.06880120187997818,0.26175156235694885,0.2622998356819153,0.26853591203689575
MCHP,0.28720059990882874,0.5357906818389893,0.5359110236167908,0.5777509212493896
MNST,0.2578192949295044,0.507493257522583,0.5077590942382812,0.5325754284858704
INTC,0.013628292828798294,0.11149101704359055,0.11674027889966965,0.2093428671360016
SBUX,0.028850022703409195,0.16869738698005676,0.16985294222831726,0.1785830706357956
MAR,0.007563508115708828,0.08562567085027695,0.08696842938661575,0.11308939009904861
GOOGL,0.3065568208694458,0.5534360408782959,0.5536757111549377,0.5984134078025818
KDP,0.04432592913508415,0.20900018513202667,0.21053723990917206,0.21427114307880402
TXN,0.1435752511024475,0.378395140171051,0.3789132535457611,0.3924434781074524
BIDU,0.04273651912808418,0.20165787637233734,0.20672813057899475,0.35798633098602295
XLNX,0.02287120930850506,0.14486777782440186,0.1512323021888733,0.1542363166809082
AMGN,0.031308941543102264,0.17534881830215454,0.1769433319568634,0.22721025347709656
MDLZ,0.14563602209091187,0.38135525584220886,0.38162288069725037,0.39812713861465454
ISRG,0.10272883623838425,0.3202444612979889,0.32051339745521545,0.3278871178627014
NFLX,0.13563662767410278,0.36802390217781067,0.3682887852191925,0.3940016031265259
EBAY,0.11222247034311295,0.33428674936294556,0.33499622344970703,0.4181062877178192
MRVL,0.29640379548072815,0.5443406701087952,0.5444297790527344,0.5516981482505798
NTES,0.16902807354927063,0.4099520444869995,0.41113024950027466,0.4670513868331909
GILD,0.05508465692400932,0.2327525019645691,0.23470120131969452,6.67232084274292
TSLA,0.4431494474411011,0.6651440858840942,0.6656947135925293,0.7088728547096252
SNY,0.08151571452617645,0.2848479151725769,0.28550955653190613,0.38868725299835205
AVGO,0.1637142300605774,0.4043825566768646,0.4046161472797394,0.4136296510696411
PAYX,0.15609656274318695,0.3939570188522339,0.39509057998657227,0.40745365619659424
PEP,0.19402047991752625,0.4400915503501892,0.44047755002975464,0.45609670877456665
ADSK,0.1986764520406723,0.4456344246864319,0.44573137164115906,0.4536905288696289
AMAT,0.2502632439136505,0.5000328421592712,0.5002631545066833,0.5285182595252991
LRCX,0.22703048586845398,0.47635751962661743,0.47647717595100403,0.513107419013977
WDAY,0.0945533961057663,0.3059847056865692,0.3074953556060791,0.32694146037101746
NXPI,0.05580395460128784,0.2359960377216339,0.2362286001443863,0.2577093541622162
KLAC,0.2923266589641571,0.5405133366584778,0.5406724214553833,0.5636894702911377
FISV,0.07879713177680969,0.280129075050354,0.2807082533836365,0.3256502151489258
VRTX,0.02256137691438198,0.1501520425081253,0.15020444989204407,0.21329434216022491
MELI,0.4919309616088867,0.7012301087379456,0.7013779282569885,0.7179715037345886
AMZN,0.10609422624111176,0.3253719210624695,0.3257210850715637,0.36044541001319885
SNPS,0.29915380477905273,0.5467789173126221,0.546949565410614,0.5573872327804565
ODFL,0.08347254246473312,0.2887183129787445,0.28891614079475403,0.31405138969421387
EXC,0.00038765391218476,0.017416497692465782,0.019688928499817848,0.023109368979930878
CSCO,0.004280766472220421,0.06474575400352478,0.06542756408452988,0.09246000647544861
REGN,0.04948247969150543,0.2223416417837143,0.22244657576084137,0.39553847908973694
SIVB,0.022136734798550606,0.14835965633392334,0.14878419041633606,0.15619409084320068
CTAS,0.17709852755069733,0.42043453454971313,0.42083075642585754,0.452518105506897
MU,0.15130117535591125,0.3887850046157837,0.38897451758384705,0.4151770770549774
VOD,0.008479118347167969,0.08987321704626083,0.09208212792873383,0.2494235783815384
ORLY,0.36613762378692627,0.5852046608924866,0.6050930619239807,0.6429035663604736
CTSH,0.012847448699176311,0.1126648560166359,0.11334658414125443,0.11528085172176361
ILMN,0.04845048859715462,0.21990974247455597,0.22011472284793854,0.25139620900154114
ADI,0.23053352534770966,0.4800572395324707,0.4801390767097473,0.4970923662185669
ATVI,0.18405282497406006,0.4289262890815735,0.42901378870010376,0.44638001918792725
TROW,0.15776769816875458,0.3970127999782562,0.397199809551239,0.411373496055603
PYPL,0.14662116765975952,0.38291144371032715,0.38291144371032715,0.4061605632305145
GOOG,0.30010756850242615,0.5474660396575928,0.5478207468986511,0.5907943248748779
JBHT,0.012228396721184254,0.10691747069358826,0.11058208346366882,0.11228951066732407
AAPL,0.3243810832500458,0.5689648389816284,0.5695446133613586,0.5953350067138672
TMUS,0.23982828855514526,0.4894808232784271,0.48972266912460327,0.5033336281776428
KHC,0.0051947832107543945,0.07207484543323517,0.07207484543323517,0.28931668400764465
ERIC,0.026929108425974846,0.16335433721542358,0.16410091519355774,0.17827147245407104
NVDA,0.07870011776685715,0.28028810024261475,0.28053539991378784,0.3120218813419342
BIIB,0.020747708156704903,0.14312607049942017,0.14404064416885376,0.7921426296234131
INTU,0.11118318140506744,0.33330386877059937,0.3334414064884186,0.33592355251312256
ADBE,0.11494045704603195,0.3389590084552765,0.3390286862850189,0.3661889433860779
COST,0.0798909068107605,0.28208908438682556,0.28264978528022766,0.3050992786884308
AMD,0.15057703852653503,0.3876233696937561,0.3880425691604614,0.40491071343421936
AEP,0.004008968360722065,0.06034673750400543,0.06331641227006912,0.09559007734060287
ALGN,0.21659454703330994,0.4652608633041382,0.4653971791267395,0.47476619482040405
MTCH,0.06647288799285889,0.2556476891040802,0.2578233778476715,0.26215457916259766
MSFT,0.15431508421897888,0.3923940658569336,0.3928295969963074,0.41199183464050293
FB,0.052421052008867264,0.22821763157844543,0.2289564460515976,0.26816630363464355
IDXX,0.3482159674167633,0.5899292826652527,0.5900982618331909,0.600602388381958
CHTR,0.17019884288311005,0.41231971979141235,0.412551611661911,0.4355003833770752
AZN,0.0110219307243824,0.10313060879707336,0.10498538613319397,0.14416788518428802
EA,0.08260104060173035,0.2872178256511688,0.28740397095680237,0.3128010630607605
HON,0.10753364861011505,0.32774215936660767,0.3279232382774353,0.3395511209964752
FTNT,0.07226826250553131,0.2668173015117645,0.26882755756378174,0.27651000022888184
LULU,0.13937538862228394,0.3713124692440033,0.37333014607429504,0.412954717874527
