Stock,MSE,MAE,RMSE,MAPE
DXCM,0.0423499271273613,0.18897151947021484,0.20579098165035248,0.21581584215164185
ASML,0.042011816054582596,0.18802231550216675,0.20496784150600433,0.23549571633338928
CMCSA,0.007334255613386631,0.06354323029518127,0.08564026653766632,0.08470961451530457
QCOM,0.008945382200181484,0.07236187905073166,0.0945800319314003,0.09415458142757416
CDNS,0.02096819132566452,0.1279563009738922,0.1448039710521698,0.1580135077238083
WBA,0.012784019112586975,0.10700297355651855,0.11306643486022949,6775026221056.0
ROST,0.0098793413490057,0.08304940164089203,0.09939487278461456,0.13007105886936188
CSX,0.004229255020618439,0.053057391196489334,0.0650327205657959,0.06474162638187408
BKNG,0.00755819957703352,0.07265576720237732,0.08693790435791016,0.11072885990142822
CME,0.004934851545840502,0.0593838170170784,0.07024849951267242,0.09211905300617218
POOL,0.028871962800621986,0.1537710428237915,0.1699175238609314,0.1809099167585373
JD,0.017438802868127823,0.10526204854249954,0.13205605745315552,0.1302555352449417
ADP,0.013348397798836231,0.09484367072582245,0.11553526669740677,0.12093418091535568
MCHP,0.028997624292969704,0.14881542325019836,0.1702868938446045,0.22004342079162598
MNST,0.017539549618959427,0.1205270066857338,0.13243696093559265,0.1481156200170517
INTC,0.008936724625527859,0.07910387963056564,0.0945342481136322,0.1391947865486145
SBUX,0.002792440354824066,0.04418603330850601,0.052843544632196426,0.0634118840098381
MAR,0.013237020932137966,0.08909264206886292,0.1150522530078888,0.16627489030361176
GOOGL,0.06789569556713104,0.21820063889026642,0.2605680227279663,0.255754679441452
KDP,0.009010414592921734,0.08364275097846985,0.09492320567369461,0.09414996951818466
TXN,0.015267821028828621,0.11230745166540146,0.1235630214214325,0.1316293478012085
BIDU,0.0016979870852082968,0.03126689791679382,0.041206639260053635,0.11738432943820953
XLNX,0.01761379837989807,0.10556108504533768,0.13271698355674744,0.1406720131635666
AMGN,0.008564967662096024,0.0731213316321373,0.09254711121320724,0.08209417760372162
MDLZ,0.004596021957695484,0.05504315719008446,0.06779396533966064,0.06268495321273804
ISRG,0.0451122410595417,0.20232462882995605,0.21239642798900604,0.2387218177318573
NFLX,0.05951794981956482,0.22433261573314667,0.24396300315856934,0.25153765082359314
EBAY,0.014676563441753387,0.10254856944084167,0.12114686518907547,0.12086185812950134
MRVL,0.03778983652591705,0.17598944902420044,0.19439607858657837,0.20899492502212524
NTES,0.025129299610853195,0.14332760870456696,0.15852223336696625,0.1660621464252472
GILD,0.0033631627447903156,0.04754111170768738,0.057992782443761826,0.42216968536376953
TSLA,0.06362846493721008,0.22461557388305664,0.25224682688713074,0.3617359697818756
SNY,0.012655043974518776,0.09622359275817871,0.11249464005231857,0.11172477900981903
AVGO,0.006981145590543747,0.07474958151578903,0.083553247153759,0.09472118318080902
PAYX,0.002570357406511903,0.03456227108836174,0.050698693841695786,0.04390327259898186
PEP,0.0069427951239049435,0.06190447881817818,0.08332343399524689,0.07126405835151672
ADSK,0.025221629068255424,0.13495470583438873,0.15881319344043732,0.1634734719991684
AMAT,0.005800803191959858,0.05783730745315552,0.07616300135850906,0.0750865787267685
