Stock,Epoch,Lookback,Delay,N_Top,Validation Loss,MSE,MAE,RMSE,MAPE
BIIB,33,37,-1,2,0.040382228791713715,0.04038223,0.1631922,0.2009533,0.7263968
BIIB,34,33,-1,2,0.036754023283720016,0.036754023,0.1540303,0.1917134,0.73476464
BIIB,35,28,-1,2,0.039232321083545685,0.03923232,0.15975107,0.19807151,1.3199686
BIIB,36,39,-1,2,0.04420578479766846,0.04420579,0.17407387,0.21025173,12177721000000.0
BIIB,37,34,-1,2,0.045651875436306,0.04565188,0.17758825,0.213663,12032470000000.0
BIIB,38,37,-1,2,0.047760553658008575,0.047760557,0.17761184,0.21854189,13057414000000.0
BIIB,39,30,-1,2,0.04260427877306938,0.04260428,0.16345266,0.20640804,0.96227217
BIIB,40,35,-1,2,0.04044109582901001,0.040441103,0.1621426,0.20109974,0.8574782
BIIB,41,35,-1,2,0.04066094011068344,0.04066094,0.16138807,0.20164558,0.8601769
BIIB,42,33,-1,2,0.04556698724627495,0.045566984,0.17645098,0.21346425,11983012000000.0
BIIB,43,35,-1,2,0.046057458966970444,0.04605746,0.1787982,0.21461001,11597166000000.0
BIIB,44,38,-1,2,0.03462502732872963,0.034625027,0.14635517,0.18607801,0.6995962
BIIB,45,34,-1,2,0.04580255597829819,0.045802556,0.17814812,0.21401532,1.3167661
BIIB,46,32,-1,2,0.04181487113237381,0.04181487,0.16488089,0.20448685,0.99650234
BIIB,47,35,-1,2,0.039478808641433716,0.03947881,0.16450146,0.19869275,0.92936736
BIIB,48,33,-1,2,0.04348910599946976,0.043489102,0.1685707,0.20854041,1.8479472
BIIB,49,32,-1,2,0.04056093841791153,0.040560935,0.16288349,0.20139745,0.85926074
BIIB,50,33,-1,2,0.04109177365899086,0.041091777,0.16533269,0.20271108,0.92895025

PDD,2,30,-1,2,0.0682758316397667,0.06827583,0.19302724,0.26129645,1.4364488
PDD,3,34,-1,2,0.1576417237520218,0.15764172,0.387257,0.3970412,3.7632923
PDD,4,32,-1,2,0.0762757807970047,0.07627578,0.24120608,0.2761807,2.7891338
PDD,5,30,-1,2,0.05324496701359749,0.053244967,0.16675551,0.23074871,6.9668174
PDD,6,29,-1,2,0.059586141258478165,0.05958614,0.1966351,0.24410273,4.5748076
PDD,7,30,-1,2,0.03508514165878296,0.03508514,0.17828263,0.18731028,7.9867883
PDD,8,31,-1,2,0.08382950723171234,0.0838295,0.2574602,0.28953326,4.571121
PDD,9,26,-1,2,0.022924957796931267,0.022924954,0.095210746,0.1514099,0.90119076
PDD,10,26,-1,2,0.055262789130210876,0.05526279,0.1838513,0.23508039,2.1723032
PDD,11,25,-1,2,0.07678146660327911,0.07678146,0.22610445,0.27709466,5.429116
PDD,12,27,-1,2,0.059707414358854294,0.059707414,0.19871601,0.244351,2.5316997
PDD,13,29,-1,2,0.03825236111879349,0.03825236,0.16364641,0.1955821,4.665648
PDD,14,28,-1,2,0.04295458272099495,0.04295458,0.15984045,0.20725487,2.7100449
PDD,15,26,-1,2,0.06392667442560196,0.063926674,0.19796458,0.25283724,2.3333082
PDD,16,27,-1,2,0.05593070015311241,0.055930696,0.20412481,0.23649672,3.727773
PDD,17,27,-1,2,0.07248026132583618,0.072480254,0.20664811,0.26922157,2.6204963
PDD,18,26,-1,2,0.09267306327819824,0.09267306,0.26514438,0.3044225,5.291911
PDD,19,28,-1,2,0.13792575895786285,0.13792576,0.3250139,0.37138358,2.375034
PDD,20,27,-1,2,0.05329367518424988,0.053293675,0.15142016,0.23085423,0.2806632
PDD,21,26,-1,2,0.024388426914811134,0.024388427,0.11391237,0.15616794,3.2822268
PDD,22,28,-1,2,0.06717060506343842,0.067170605,0.21298835,0.25917292,6.5448775
PDD,23,25,-1,2,0.09070628881454468,0.090706296,0.2584223,0.30117485,10.016384
PDD,24,23,-1,2,0.030536966398358345,0.030536966,0.12382908,0.1747483,2.28115
PDD,25,24,-1,2,0.04122921824455261,0.04122921,0.14584205,0.20304978,125711150000000.0
PDD,26,26,-1,2,0.048589762300252914,0.048589755,0.16600668,0.22043084,3.7919447
PDD,27,27,-1,2,0.05464285612106323,0.054642856,0.18721542,0.23375812,3.4796467
PDD,28,26,-1,2,0.049995362758636475,0.04999536,0.1867272,0.22359642,3.9262006
PDD,29,26,-1,2,0.045148685574531555,0.045148686,0.16110331,0.2124822,1.9405404
PDD,30,20,-1,2,0.0847763866186142,0.08477639,0.24113731,0.29116386,4.4656076
PDD,31,25,-1,2,0.03242986649274826,0.032429866,0.1383147,0.18008295,1.1524584
PDD,32,28,-1,2,0.032688796520233154,0.032688797,0.15153952,0.18080044,3.050272
PDD,33,26,-1,2,0.05052956938743591,0.050529566,0.17743969,0.22478782,2.75823
PDD,34,26,-1,2,0.01861497573554516,0.018614976,0.096934244,0.13643672,3.2205558
PDD,35,25,-1,2,0.11259570717811584,0.112595715,0.2591124,0.33555284,101871220000000.0
PDD,36,28,-1,2,0.0388895682990551,0.03888957,0.1516943,0.19720438,1.350307
PDD,37,28,-1,2,0.0510069876909256,0.051006988,0.2010676,0.22584726,2.6707172
PDD,38,30,-1,2,0.043789491057395935,0.043789487,0.18648136,0.20925938,6.1672406
PDD,39,25,-1,2,0.06241168826818466,0.062411685,0.19903775,0.2498233,3.3789825
PDD,40,22,-1,2,0.07387574762105942,0.07387575,0.23685908,0.27180094,5.657371
PDD,41,24,-1,2,0.06647251546382904,0.066472515,0.22154519,0.25782263,5.8762827
PDD,42,27,-1,2,0.06025015190243721,0.060250152,0.18541941,0.24545906,4.9441514
PDD,43,22,-1,2,0.07760614901781082,0.07760615,0.24425031,0.2785788,11.712066
PDD,44,26,-1,2,0.02863324247300625,0.028633239,0.11611453,0.1692136,3.3079412
PDD,45,26,-1,2,0.042011015117168427,0.04201101,0.14703418,0.20496587,1.815916
PDD,46,26,-1,2,0.08131609857082367,0.08131609,0.21786876,0.28515977,1.3354075
PDD,47,24,-1,2,0.05714917555451393,0.05714917,0.17244029,0.23905893,3.4560409
PDD,48,21,-1,2,0.03554709628224373,0.035547096,0.15373653,0.18853937,3.2558568
PDD,49,25,-1,2,0.04898647964000702,0.04898648,0.15596263,0.2213289,1.4535576
PDD,50,25,-1,2,0.03366566821932793,0.033665664,0.17044841,0.18348205,5.126547
CMCSA,1,25,-2,2,0.04254356399178505,0.042543564,0.16696562,0.20626092,11853288000000.0
CMCSA,2,23,-1,2,0.043150294572114944,0.043150302,0.16338353,0.20772651,0.9944054
CMCSA,3,26,-2,2,0.03983358293771744,0.03983358,0.16070034,0.19958352,1.5178835
CMCSA,4,28,-1,2,0.04612120985984802,0.04612121,0.17732103,0.21475849,0.88024503
CMCSA,5,20,-2,2,0.04378501698374748,0.043785017,0.1688937,0.20924869,0.78006256
CMCSA,6,21,-2,2,0.046843066811561584,0.046843067,0.17799926,0.21643259,10895056000000.0
CMCSA,7,28,-1,2,0.038751717656850815,0.038751714,0.16267478,0.19685455,0.7427081
CMCSA,8,27,-1,2,0.048651501536369324,0.0486515,0.18264031,0.22057085,12422611000000.0
CMCSA,9,29,-1,2,0.04207291081547737,0.042072915,0.16722104,0.20511684,13377721000000.0
CMCSA,10,28,-1,2,0.042752914130687714,0.04275291,0.16615084,0.20676777,0.93117094
CMCSA,11,24,-1,2,0.04507625848054886,0.04507626,0.17321484,0.2123117,0.55841196
CMCSA,12,23,-1,2,0.0494903102517128,0.049490318,0.18484357,0.22246419,1.3184655
CMCSA,13,27,-1,2,0.035110339522361755,0.035110343,0.15123908,0.18737754,0.7840536
CMCSA,14,29,-1,2,0.0383758507668972,0.03837585,0.15967567,0.19589755,1.0313746
CMCSA,15,23,-1,2,0.03578493371605873,0.035784937,0.15151256,0.18916906,0.6379849
CMCSA,16,27,-1,2,0.04451817646622658,0.044518173,0.17525646,0.2109933,11960995000000.0
CMCSA,17,29,-1,2,0.039946068078279495,0.03994607,0.16071922,0.19986513,0.9767912
CMCSA,18,28,-1,2,0.031236931681632996,0.031236932,0.14070158,0.17673972,0.4463511
CMCSA,19,26,-1,2,0.03804294764995575,0.038042944,0.161126,0.19504601,3.246578
CMCSA,20,30,-1,2,0.039177749305963516,0.039177753,0.1653899,0.1979337,0.9007308
CMCSA,21,30,-1,2,0.04241009056568146,0.042410094,0.17545249,0.20593712,1.0728508
CMCSA,22,29,-1,2,0.0471164733171463,0.047116473,0.1831339,0.2170633,0.8726558
CMCSA,23,26,-1,2,0.045958373695611954,0.04595837,0.1741437,0.21437903,0.82923937
CMCSA,24,26,-1,2,0.04022269695997238,0.040222697,0.16517445,0.20055597,3.6132877
CMCSA,25,22,-1,2,0.04487565532326698,0.04487565,0.1729785,0.21183874,0.86011285
CMCSA,26,28,-1,2,0.04812739044427872,0.04812739,0.18590976,0.21937956,12956476000000.0
CMCSA,27,28,-1,2,0.040434226393699646,0.040434223,0.16613147,0.20108263,0.6901548
CMCSA,28,24,-1,2,0.046733882278203964,0.04673389,0.17797327,0.21618022,0.8959983
CMCSA,29,30,-1,2,0.035417795181274414,0.0354178,0.1538703,0.18819617,0.542838
CMCSA,30,29,-1,2,0.03600245341658592,0.036002453,0.15523836,0.18974313,1.1167367
CMCSA,31,27,-1,2,0.047535818070173264,0.047535818,0.1783572,0.2180271,0.7832435
CMCSA,32,27,-1,2,0.04726770147681236,0.0472677,0.17856225,0.21741137,0.66615325
CMCSA,33,26,-1,2,0.03905699774622917,0.039056994,0.16377534,0.19762842,1.1484548
CMCSA,34,22,-1,2,0.036538030952215195,0.03653803,0.15393235,0.19114923,0.6964976
CMCSA,35,29,-1,2,0.03848232701420784,0.03848233,0.1581181,0.19616914,11235414000000.0
CMCSA,36,29,-1,2,0.03359624743461609,0.033596247,0.15039183,0.18329279,0.73795146
CMCSA,37,28,-1,2,0.041440047323703766,0.041440047,0.16312702,0.20356828,1.261872
CMCSA,38,27,-1,2,0.03092299960553646,0.030923,0.14553186,0.17584936,0.5708451
CMCSA,39,29,-1,2,0.04249639809131622,0.042496398,0.17300572,0.20614654,11691696000000.0
CMCSA,40,28,-1,2,0.04068233445286751,0.040682334,0.16259298,0.20169862,1.1825919
CMCSA,41,29,-1,2,0.03820840269327164,0.038208403,0.15970166,0.19546969,0.83576226
CMCSA,42,22,-1,2,0.04278793931007385,0.042787943,0.1710715,0.20685247,3.4359627
CMCSA,43,25,-1,2,0.039497364312410355,0.039497364,0.15771587,0.19873944,1.1528951
CMCSA,44,29,-1,2,0.037852272391319275,0.037852276,0.16332576,0.19455661,0.5876274
CMCSA,45,28,-1,2,0.0452551543712616,0.04525516,0.17684397,0.21273261,1.4518824
CMCSA,46,26,-1,2,0.03405872359871864,0.03405872,0.15392621,0.18455005,0.5072981
CMCSA,47,23,-1,2,0.04567798599600792,0.04567799,0.17871965,0.21372409,0.9344055
CMCSA,48,29,-1,2,0.048456255346536636,0.048456255,0.17680335,0.22012782,3.7908905
CMCSA,49,24,-1,2,0.041213370859622955,0.041213375,0.16172959,0.20301077,1.017936
CMCSA,50,27,-1,2,0.04200517386198044,0.04200517,0.16594493,0.20495163,1.1936427
EBAY,1,31,-3,2,0.039051592350006104,0.03905159,0.14061266,0.19761474,10453601000000.0
EBAY,2,27,-2,2,0.04824810102581978,0.048248097,0.16138265,0.2196545,1.0062706
EBAY,3,30,-3,2,0.043140556663274765,0.043140557,0.15164132,0.20770305,10122238000000.0
EBAY,4,29,-2,2,0.04730929434299469,0.047309298,0.15580973,0.217507,1.2243835
EBAY,5,26,-2,2,0.05144965648651123,0.051449656,0.16428903,0.22682516,10369524000000.0
EBAY,6,28,-3,2,0.04310457035899162,0.04310457,0.15246625,0.2076164,1.0047038
EBAY,7,33,-2,2,0.041122160851955414,0.04112216,0.14633246,0.202786,11007025000000.0
EBAY,8,33,-2,2,0.048397358506917953,0.048397366,0.16594808,0.21999401,1.0467923
EBAY,9,24,-2,2,0.043729305267333984,0.043729305,0.15252145,0.20911554,1.0999086
EBAY,10,36,-3,2,0.044009383767843246,0.044009387,0.14741226,0.20978415,0.9054033
EBAY,11,34,-3,2,0.035064004361629486,0.035064004,0.13832657,0.18725385,0.915511
EBAY,12,27,-2,2,0.040352966636419296,0.04035297,0.14456832,0.20088048,0.94827783
EBAY,13,29,-3,2,0.04812432453036308,0.04812433,0.16815512,0.21937259,2.4466202
EBAY,14,30,-3,2,0.047015365213155746,0.047015365,0.16051069,0.21683027,1.0418327
EBAY,15,35,-2,2,0.046104587614536285,0.046104588,0.16469951,0.21471979,1.1007125
EBAY,16,32,-3,2,0.04825252667069435,0.048252527,0.16105992,0.21966457,0.91990674
EBAY,17,34,-2,2,0.041228312999010086,0.041228313,0.14820419,0.20304756,0.8244303
EBAY,18,39,-3,2,0.046292342245578766,0.04629235,0.16408841,0.21515657,10357716000000.0
EBAY,19,33,-2,2,0.039446257054805756,0.039446257,0.15214947,0.19861081,1.1366878
EBAY,20,28,-2,2,0.04965705797076225,0.049657058,0.16687897,0.22283864,1.2848066
EBAY,21,33,-3,2,0.05098540335893631,0.050985403,0.16963892,0.22579947,2.186695
EBAY,22,32,-3,2,0.05025125667452812,0.050251253,0.16222303,0.22416791,1.140901
EBAY,23,28,-3,2,0.04826439544558525,0.04826439,0.16440126,0.21969159,1.3043039
EBAY,24,33,-3,2,0.0318133570253849,0.031813357,0.13312124,0.178363,0.77726096
EBAY,25,36,-2,2,0.048130568116903305,0.04813057,0.15672694,0.21938682,1.0866784
EBAY,26,37,-2,2,0.04904814437031746,0.049048144,0.16206731,0.22146815,1.4308442
EBAY,27,32,-2,2,0.04368172585964203,0.043681726,0.16204299,0.20900173,2.3528469
EBAY,28,40,-2,2,0.044173236936330795,0.04417323,0.15588245,0.21017428,1.1232074
EBAY,29,26,-2,2,0.040850408375263214,0.04085041,0.14144586,0.20211484,0.67826116
EBAY,30,35,-2,2,0.047540925443172455,0.04754093,0.15876232,0.21803883,11009733000000.0
EBAY,31,34,-3,2,0.04823937267065048,0.048239376,0.16381207,0.21963464,1.0680958
EBAY,32,34,-2,2,0.04068566486239433,0.040685665,0.14625457,0.20170687,2.1356463
EBAY,33,33,-3,2,0.03629080951213837,0.036290813,0.13943644,0.19050148,0.92286754
EBAY,34,31,-3,2,0.054961249232292175,0.054961246,0.17831561,0.23443815,1.3506967
EBAY,35,34,-3,2,0.04411716386675835,0.044117164,0.15558375,0.21004087,2.3453867
EBAY,36,34,-2,2,0.03951757773756981,0.039517578,0.14373772,0.19879028,0.98885316
EBAY,37,34,-2,2,0.036042988300323486,0.03604299,0.13986179,0.18984991,0.7695469
EBAY,38,36,-2,2,0.04061375930905342,0.04061376,0.14608356,0.20152856,0.96374655
EBAY,39,34,-2,2,0.04227187857031822,0.04227188,0.15076843,0.20560126,1.0624982
EBAY,40,35,-2,2,0.04216450825333595,0.04216451,0.14631191,0.20533998,0.88461715
EBAY,41,35,-3,2,0.04261024296283722,0.042610247,0.14837594,0.2064225,0.8705981
EBAY,42,33,-3,2,0.03530817851424217,0.03530818,0.1411146,0.1879047,0.91444445
EBAY,43,38,-3,2,0.03838095813989639,0.03838096,0.1389675,0.19591059,1.0130978
EBAY,44,28,-2,2,0.04987762123346329,0.04987762,0.16635564,0.22333299,9641633000000.0
EBAY,45,35,-2,2,0.03889640048146248,0.038896397,0.1413158,0.1972217,0.6488794
EBAY,46,30,-2,2,0.04328170046210289,0.0432817,0.14629672,0.20804255,0.8604346
EBAY,47,34,-3,2,0.040113165974617004,0.040113166,0.1459317,0.20028271,0.9601834
EBAY,48,36,-3,2,0.04830624535679817,0.048306245,0.15541954,0.21978682,0.9042033
EBAY,49,31,-3,2,0.04979017749428749,0.049790174,0.16074063,0.22313713,9878756000000.0
EBAY,50,30,-2,2,0.058987461030483246,0.058987454,0.18275526,0.24287333,2.4673371
ATVI,1,31,-3,3,0.05660434812307358,0.056604348,0.20261666,0.23791668,0.79419774
ATVI,2,26,-2,3,0.050452038645744324,0.05045203,0.19411172,0.22461529,0.8604785
ATVI,3,23,-2,3,0.056695356965065,0.05669536,0.2023051,0.23810787,0.6792134
ATVI,4,22,-2,3,0.058847252279520035,0.058847245,0.20790495,0.24258451,0.96536934
ATVI,5,26,-1,3,0.0496344156563282,0.049634416,0.18976143,0.22278783,1.1290085
ATVI,6,22,-1,2,0.05540875717997551,0.05540876,0.20022206,0.23539066,1.0226969
ATVI,7,27,-1,3,0.05496139079332352,0.054961387,0.19865425,0.23443845,13543718000000.0
ATVI,8,22,-1,3,0.05206485837697983,0.052064862,0.19831485,0.22817726,12869688000000.0
ATVI,9,31,-1,3,0.05692000314593315,0.056920003,0.20262708,0.23857914,1.4057947
ATVI,10,25,-1,2,0.05090782418847084,0.050907824,0.19294952,0.22562762,0.89861226
ATVI,11,23,-1,2,0.051633745431900024,0.05163374,0.19836904,0.2272306,1.1929761
ATVI,12,24,-1,3,0.05740770325064659,0.057407703,0.2092629,0.23959905,12907210000000.0
ATVI,13,25,-1,3,0.054597947746515274,0.054597948,0.20221336,0.23366204,1.1246591
ATVI,14,21,-1,3,0.05106310546398163,0.0510631,0.19563688,0.22597146,11782702000000.0
ATVI,15,23,-1,3,0.05714971944689751,0.057149727,0.20910968,0.23906009,0.9803895
ATVI,16,25,-1,3,0.05933930724859238,0.0593393,0.21801771,0.2435966,0.87839305
ATVI,17,27,-1,3,0.05647778883576393,0.05647779,0.20037453,0.23765056,1.0806271
ATVI,18,28,-1,2,0.05210287496447563,0.052102875,0.1952137,0.22826055,1.180878
ATVI,19,25,-1,3,0.05509452521800995,0.055094525,0.20525925,0.23472223,0.7325397
ATVI,20,20,-1,2,0.05442054197192192,0.05442054,0.19679081,0.2332821,11155701000000.0
ATVI,21,28,-1,2,0.05574905499815941,0.055749048,0.20186266,0.23611236,0.97643185
ATVI,22,26,-1,3,0.05712374299764633,0.05712375,0.2076595,0.23900576,0.8733728
ATVI,23,25,-1,3,0.054503701627254486,0.054503705,0.20057796,0.23346029,0.95036495
ATVI,24,21,-1,2,0.05747590959072113,0.057475906,0.2081599,0.23974133,1.0708029
ATVI,25,25,-1,3,0.052703388035297394,0.0527034,0.20261453,0.2295722,10466067000000.0
ATVI,26,25,-1,2,0.0562574565410614,0.05625746,0.20323832,0.23718655,1.0713075
ATVI,27,29,-1,3,0.053303249180316925,0.05330325,0.19833359,0.23087497,0.8252834
ATVI,28,24,-1,3,0.050083767622709274,0.050083775,0.19022195,0.22379404,13163462000000.0
ATVI,29,24,-1,3,0.051443323493003845,0.051443327,0.19566745,0.22681122,0.87192833
ATVI,30,27,-1,2,0.055436816066503525,0.055436816,0.20579143,0.23545024,11091791000000.0
ATVI,31,26,-1,3,0.04983876273036003,0.04983876,0.19159572,0.22324596,0.8340681
ATVI,32,25,-1,2,0.05607735738158226,0.05607736,0.20423976,0.23680659,1.1656026
ATVI,33,30,-1,3,0.04947768151760101,0.049477678,0.19273087,0.22243579,0.79196465
ATVI,34,31,-1,3,0.049077440053224564,0.04907744,0.19106305,0.22153428,0.7710968
ATVI,35,29,-1,2,0.05444760248064995,0.054447606,0.20391288,0.23334011,12479803000000.0
ATVI,36,29,-1,3,0.047387804836034775,0.04738781,0.18507668,0.21768741,0.8637822
ATVI,37,31,-1,2,0.05582250654697418,0.055822507,0.2015619,0.23626786,0.7827748
ATVI,38,28,-1,3,0.05431966856122017,0.054319672,0.20677853,0.23306581,0.85051554
ATVI,39,29,-1,2,0.04797844588756561,0.047978446,0.18808383,0.21903983,0.71367866
ATVI,40,27,-1,2,0.056153036653995514,0.056153044,0.20521261,0.23696634,0.8490824
ATVI,41,27,-1,2,0.05465265363454819,0.054652654,0.19919477,0.23377907,0.96353245
ATVI,42,27,-1,2,0.060470983386039734,0.060470983,0.2138686,0.24590848,1.3790928
ATVI,43,30,-1,2,0.057600077241659164,0.05760007,0.20934534,0.24000014,0.91235495
ATVI,44,30,-1,2,0.05660100653767586,0.056601007,0.20755993,0.23790966,13028076000000.0
ATVI,45,28,-1,2,0.0533040352165699,0.053304035,0.19770262,0.23087667,0.9699367
ATVI,46,23,-1,2,0.05505737289786339,0.055057377,0.19933559,0.23464309,1.0616757
ATVI,47,23,-1,3,0.051817886531353,0.051817887,0.19501634,0.22763543,0.8691277
ATVI,48,33,-1,2,0.05444154888391495,0.05444155,0.20175606,0.23332714,0.7808126
ATVI,49,30,-1,3,0.051488302648067474,0.051488303,0.19818568,0.22691034,0.7714413
ATVI,50,33,-1,3,0.055093150585889816,0.05509315,0.2012519,0.2347193,12565571000000.0
ADSK,1,30,-4,2,0.05733291059732437,0.05733292,0.18366456,0.23944294,1.2178005
ADSK,2,31,-3,2,0.0421261265873909,0.042126123,0.15989247,0.2052465,2.4059255
ADSK,3,34,-2,2,0.03930628299713135,0.039306287,0.15284827,0.19825813,10534267000000.0
ADSK,4,33,-2,2,0.049769334495067596,0.049769334,0.1811003,0.22309043,1.6815506
ADSK,5,31,-2,2,0.04191616177558899,0.04191616,0.15971489,0.20473437,1.2860047
ADSK,6,39,-2,2,0.043216489255428314,0.04321649,0.16232412,0.20788576,1.468435
ADSK,7,30,-1,2,0.05003918334841728,0.050039183,0.178303,0.2236944,2.473061
ADSK,8,32,-2,2,0.04415576532483101,0.044155765,0.1648727,0.21013273,1.3853515
ADSK,9,36,-2,2,0.011229146271944046,0.011229147,0.08794851,0.10596767,1.2835265
ADSK,10,40,-1,2,0.04657746106386185,0.04657746,0.1670278,0.21581812,3.0117993
ADSK,11,34,-2,2,0.045428745448589325,0.04542875,0.16692336,0.2131402,9656068000000.0
ADSK,12,35,-2,2,0.03925895690917969,0.039258957,0.1590308,0.19813873,1.7663933
ADSK,13,29,-1,2,0.04581030085682869,0.045810297,0.17073067,0.2140334,2.3089628
ADSK,14,40,-2,2,0.039834100753068924,0.0398341,0.16056429,0.19958483,1.1781642
ADSK,15,33,-1,2,0.047752745449543,0.047752745,0.17246725,0.21852401,1.4293188
ADSK,16,35,-2,2,0.04779122397303581,0.047791224,0.16853152,0.21861205,1.7902278
ADSK,17,32,-1,2,0.05090835690498352,0.050908357,0.1772313,0.22562881,1.3775806
ADSK,18,36,-2,2,0.04486692324280739,0.044866923,0.16713123,0.21181814,1.4666462
ADSK,19,32,-1,2,0.04337216913700104,0.043372165,0.16752307,0.20825985,1.5440966
ADSK,20,36,-1,2,0.04744832217693329,0.047448322,0.17030086,0.21782635,1.0272125
ADSK,21,38,-2,2,0.0439935140311718,0.043993514,0.16642581,0.20974632,1.3775232
ADSK,22,35,-1,2,0.04686475917696953,0.04686476,0.16741069,0.2164827,2.230417
ADSK,23,40,-2,2,0.046668652445077896,0.046668652,0.17217964,0.21602929,2.0743096
ADSK,24,37,-2,2,0.057322949171066284,0.05732295,0.19363472,0.23942211,2.4835062
ADSK,25,35,-2,2,0.043630119413137436,0.043630116,0.16364308,0.20887823,1.6416444
ADSK,26,38,-2,2,0.0458301417529583,0.04583014,0.17050847,0.21407975,1.0027014
ADSK,27,34,-1,2,0.038080353289842606,0.038080353,0.15036781,0.19514188,11008536000000.0
ADSK,28,33,-1,2,0.009412510320544243,0.009412511,0.08034408,0.0970181,0.78289837
ADSK,29,32,-1,2,0.045619167387485504,0.04561917,0.16090725,0.21358645,2.2178814
ADSK,30,31,-1,2,0.04842214658856392,0.048422147,0.17419831,0.22005032,1.3449208
ADSK,31,27,-1,2,0.042893968522548676,0.042893965,0.16055925,0.20710859,2.008902
ADSK,32,35,-1,2,0.05515533685684204,0.055155337,0.18209109,0.23485173,1.4391073
ADSK,33,27,-1,2,0.06086944416165352,0.06086944,0.19397901,0.24671733,2.6122572
ADSK,34,36,-1,2,0.04944426938891411,0.049444273,0.17339036,0.22236069,1.3805022
ADSK,35,32,-1,2,0.04560759663581848,0.045607597,0.17179029,0.21355934,10168534000000.0
ADSK,36,33,-1,2,0.03867483511567116,0.03867484,0.15465583,0.19665919,1.6413347
ADSK,37,31,-1,2,0.04444080591201782,0.044440802,0.16824956,0.21080987,1.6753999
ADSK,38,40,-1,2,0.009077050723135471,0.009077052,0.08011384,0.09527356,0.49295673
ADSK,39,40,-1,2,0.04650659114122391,0.04650659,0.16805148,0.21565387,1.5039158
ADSK,40,39,-1,2,0.0428415909409523,0.04284159,0.1647055,0.2069821,2.1069267
ADSK,41,40,-1,2,0.0428171344101429,0.042817134,0.16163518,0.20692302,11533400000000.0
ADSK,42,33,-1,2,0.04212760552763939,0.042127606,0.15465501,0.2052501,1.630847
ADSK,43,40,-1,2,0.051316212862730026,0.05131621,0.17618397,0.22653082,1.1923878
ADSK,44,35,-1,2,0.04372960329055786,0.0437296,0.16256769,0.20911624,1.9124957
ADSK,45,36,-1,2,0.036416299641132355,0.0364163,0.15068007,0.19083056,1.177914
ADSK,46,40,-1,2,0.05156064033508301,0.051560644,0.18356586,0.22706969,1.1844803
ADSK,47,40,-1,2,0.04347417876124382,0.04347418,0.15960479,0.20850463,1.5593802
ADSK,48,37,-1,2,0.041298702359199524,0.041298702,0.15208298,0.20322081,1.9753587
ADSK,49,32,-1,2,0.050882063806056976,0.05088206,0.17431858,0.22557051,10320454000000.0
ADSK,50,37,-1,2,0.051922574639320374,0.05192258,0.18776102,0.22786526,11751014000000.0
ADI,1,26,-1,2,0.047643426805734634,0.047643427,0.18108907,0.21827374,2.3542006
ADI,2,25,-1,2,0.04450973495841026,0.044509742,0.17452264,0.21097332,1.1830337
ADI,3,25,-1,2,0.04766072705388069,0.04766073,0.18197049,0.21831338,1.913059
ADI,4,29,-1,2,0.04636929929256439,0.0463693,0.1761639,0.21533532,3.9400043
ADI,5,25,-1,2,0.046850383281707764,0.046850387,0.17843123,0.2164495,2.5347571
ADI,6,27,-1,2,0.0449664369225502,0.044966437,0.16905278,0.21205291,12312625000000.0
ADI,7,28,-1,2,0.04673462361097336,0.046734624,0.17607059,0.21618192,12331185000000.0
ADI,8,27,-1,2,0.05283358320593834,0.05283358,0.19278789,0.22985557,1.3546293
ADI,9,23,-1,2,0.04880989342927933,0.048809897,0.18193601,0.22092962,1.3696504
ADI,10,27,-1,2,0.053441960364580154,0.05344196,0.19159365,0.23117517,12588348000000.0
ADI,11,26,-1,2,0.04334616661071777,0.043346167,0.1656347,0.20819741,2.1316679
ADI,12,27,-1,2,0.04873417317867279,0.048734173,0.18308312,0.22075818,1.0454462
ADI,13,29,-1,2,0.04537660628557205,0.045376614,0.17686954,0.21301787,2.082654
ADI,14,25,-1,2,0.04721521958708763,0.047215223,0.18227477,0.21729064,1.6070429
ADI,15,28,-1,2,0.05703955516219139,0.05703955,0.20019197,0.23882954,1.6033366
ADI,16,24,-1,2,0.045474037528038025,0.04547404,0.17334644,0.21324643,12549875000000.0
ADI,17,27,-1,2,0.043788425624370575,0.043788426,0.17891064,0.20925684,0.9841882
ADI,18,25,-1,2,0.04462849721312523,0.044628493,0.16828182,0.21125457,1.5310535
ADI,19,25,-1,2,0.04537225514650345,0.045372248,0.18056944,0.21300763,1.3569598
ADI,20,23,-1,2,0.04968436062335968,0.049684364,0.18285346,0.2228999,2.143939
ADI,21,28,-1,2,0.05376477167010307,0.05376477,0.19184817,0.23187232,4.9186163
ADI,22,28,-1,2,0.04339646175503731,0.04339646,0.17337532,0.20831817,1.5519252
ADI,23,21,-1,2,0.04745176434516907,0.047451764,0.1799256,0.21783426,1.694003
ADI,24,23,-1,2,0.049367427825927734,0.04936743,0.1864446,0.22218783,4.6526785
ADI,25,28,-1,2,0.046734221279621124,0.04673422,0.1773273,0.216181,12014324000000.0
ADI,26,26,-1,2,0.047618620097637177,0.04761862,0.17851476,0.21821691,3.5592196
ADI,27,26,-1,2,0.044916920363903046,0.044916917,0.1686013,0.21193612,1.3343163
ADI,28,29,-1,2,0.046664439141750336,0.046664435,0.1777575,0.21601953,1.491822
ADI,29,29,-1,2,0.05094123259186745,0.05094123,0.18505223,0.22570163,11188613000000.0
