Stock,MSE,MAE,RMSE,MAPE
MELI,0.03413277119398117,0.16299626231193542,0.18475057184696198,0.2565077841281891
JBHT,0.16201069951057434,0.3856503367424011,0.4025055170059204,0.45273855328559875
VRTX,0.045235730707645416,0.18367117643356323,0.2126869261264801,0.21170476078987122
INTC,0.018166551366448402,0.12376794964075089,0.13478334248065948,0.19642168283462524
MTCH,0.006256408058106899,0.06681866943836212,0.0790974572300911,0.09538914263248444
IDXX,0.08485838770866394,0.26548269391059875,0.2913046181201935,0.33939191699028015
ERIC,0.19852660596370697,0.42251530289649963,0.44556325674057007,0.5140993595123291
ROST,0.04801713675260544,0.19279472529888153,0.21912813186645508,0.3476186692714691
MNST,0.12059616297483444,0.3298322260379791,0.34726959466934204,0.42736202478408813
ODFL,0.1594146341085434,0.393846720457077,0.39926761388778687,0.45242515206336975
ASML,0.1741902381181717,0.4078219532966614,0.4173610508441925,0.5403541922569275
INTU,0.03737935051321983,0.1696694791316986,0.19333739578723907,0.2010890394449234
GOOG,0.05908329784870148,0.21727445721626282,0.2430705577135086,0.266963928937912
NFLX,0.10101667791604996,0.3103201985359192,0.31783121824264526,0.3575649559497833
ORLY,0.11467518657445908,0.33492568135261536,0.33863726258277893,0.37711286544799805
MU,0.09508540481328964,0.28226378560066223,0.30835920572280884,0.4082224667072296
XLNX,0.06332212686538696,0.20186744630336761,0.25163888931274414,0.28204748034477234
AEP,0.013363358564674854,0.09871400147676468,0.11559999734163284,0.1634996235370636
ISRG,0.05391968414187431,0.20295101404190063,0.23220612108707428,0.24077625572681427
FB,0.11128128319978714,0.32568711042404175,0.33358848094940186,0.4119362533092499
AMZN,0.16820907592773438,0.4006428122520447,0.4101330041885376,0.4695334732532501
MDLZ,0.26374462246894836,0.49394920468330383,0.5135607123374939,0.5793224573135376
CSCO,0.02106213942170143,0.11913160234689713,0.1451280117034912,0.17502042651176453
HON,0.022334938868880272,0.1321621984243393,0.14944878220558167,0.21455177664756775
EA,0.05697477608919144,0.17192746698856354,0.23869389295578003,0.21322686970233917
VOD,0.022604530677199364,0.13210293650627136,0.15034803748130798,0.6524602174758911
SNPS,0.06879574805498123,0.2585012912750244,0.262289434671402,0.3374404311180115
TSLA,0.2723260223865509,0.4776465892791748,0.5218486785888672,0.8990150094032288
SNY,0.26868951320648193,0.5064182877540588,0.5183526873588562,0.5930194854736328
AVGO,0.03250161185860634,0.14496710896492004,0.18028204143047333,0.18307171761989594
MCHP,0.06456262618303299,0.2220599353313446,0.2540917694568634,0.3045005202293396
COST,0.03573910519480705,0.1702863574028015,0.1890478879213333,0.2016587108373642
TROW,0.07106973230838776,0.2607937753200531,0.26658907532691956,0.32519766688346863
AMD,0.10980700701475143,0.3073158860206604,0.33137139678001404,0.38255396485328674
POOL,0.08906258642673492,0.28700965642929077,0.2984335422515869,0.36317500472068787
ALGN,0.07810893654823303,0.20596982538700104,0.2794797718524933,0.2793218791484833
LRCX,0.15851782262325287,0.37573447823524475,0.3981429636478424,0.5471197366714478
PEP,0.026137657463550568,0.13915479183197021,0.161671444773674,0.17602498829364777
CTAS,0.035966455936431885,0.16797949373722076,0.18964824080467224,0.19548246264457703
TEAM,0.041011955589056015,0.18529163300991058,0.20251408219337463,0.2583455741405487
NVDA,0.29214364290237427,0.5247700810432434,0.5405031442642212,0.6443652510643005
ADP,0.05616335570812225,0.203114852309227,0.2369880974292755,0.31544023752212524
CSX,0.02702580764889717,0.13348883390426636,0.164395272731781,0.15664725005626678
CHTR,0.11371953040361404,0.3324059545993805,0.33722326159477234,0.39552736282348633
LULU,0.09782785177230835,0.3027912378311157,0.3127744495868683,0.3769937753677368
SIVB,0.08349473029375076,0.22336427867412567,0.28895455598831177,0.32138729095458984
ILMN,0.0656130388379097,0.22493405640125275,0.25615042448043823,0.2672644257545471
AZN,0.046830981969833374,0.20888984203338623,0.21640467643737793,0.2494051158428192
BKNG,0.024664103984832764,0.1247178316116333,0.1570480912923813,0.17878922820091248
AMGN,0.07321818917989731,0.2572735846042633,0.27058860659599304,0.301563560962677
KDP,0.020159078761935234,0.1254051774740219,0.14198267459869385,0.15233947336673737
REGN,0.27026304602622986,0.5130020380020142,0.5198683142662048,0.6469568014144897
NXPI,0.0930672138929367,0.2660541534423828,0.3050692081451416,0.3835054934024811
EXC,0.11182734370231628,0.31711018085479736,0.33440595865249634,0.5509783625602722
JD,0.1811589002609253,0.3769758343696594,0.4256276488304138,0.4900667071342468
