Stock,MSE,MAE,RMSE,MAPE
MU,0.1050329282879829,0.2958272099494934,0.3240878283977508,0.4467652736631374
NVDA,0.2653228938579559,0.4984392821788788,0.515095055103302,0.6105400652871815
BIDU,0.40302127599716187,0.6167640089988708,0.6348395943641663,2.8980667171519823
JD,0.30749812722206116,0.5302423238754272,0.5545251369476318,0.7134208589554906
TEAM,0.014467550441622734,0.08833353221416473,0.12028113007545471,0.10563004696747194
GILD,0.044996023178100586,0.17481353878974915,0.21212266385555267,0.9306303393372123
SNY,0.3079620599746704,0.549341082572937,0.554943323135376,0.6463894780944749
HON,0.02246973291039467,0.11973739415407181,0.14989908039569855,0.18503622774007467
EA,0.06850184500217438,0.23794157803058624,0.26172858476638794,0.2898210965560861
ISRG,0.058767251670360565,0.21330438554286957,0.24241957068443298,0.2537206668970864
KLAC,0.18894535303115845,0.421678364276886,0.43467843532562256,0.5795511417600805
EXC,0.16744443774223328,0.3988390862941742,0.4091997444629669,0.6801142116096917
MRVL,0.1519479900598526,0.37973761558532715,0.3898050785064697,0.4849308813928235
WBA,0.07603765279054642,0.25879132747650146,0.2757492661476135,6984358819417.59
CSX,0.011389595456421375,0.0800732895731926,0.10672204941511154,0.09270337260186998
SBUX,0.015223957598209381,0.10308820754289627,0.12338539958000183,0.17135060215703765
SNPS,0.07616220414638519,0.2718956470489502,0.2759750187397003,0.3549834571803495
INTC,0.01920417509973049,0.12757205963134766,0.1385791301727295,0.20522079119763512
FISV,0.0955151617527008,0.2872008681297302,0.30905526876449585,0.3921669011066577
ALGN,0.08898349106311798,0.22843284904956818,0.29830101132392883,0.3162149155660894
ODFL,0.16990922391414642,0.4067933261394501,0.4122004508972168,0.4675713578771997
NFLX,0.10887613892555237,0.3226918578147888,0.3299638330936432,0.37206797287962895
ATVI,0.13933035731315613,0.36431053280830383,0.37326982617378235,0.45250638713169317
POOL,0.07500090450048447,0.2631480395793915,0.27386292815208435,0.3321304088148156
ADI,0.012217994779348373,0.09776079654693604,0.11053504049777985,0.1294732839948665
DXCM,0.40006303787231445,0.6264285445213318,0.6325053572654724,0.7403943404715421
ROST,0.037437740713357925,0.16954569518566132,0.19348834455013275,0.3050134351318202
COST,0.03159022331237793,0.15893280506134033,0.17773638665676117,0.18782098177245096
AVGO,0.059873778373003006,0.21909795701503754,0.24469119310379028,0.28640015138783104
AMD,0.06760424375534058,0.24377574026584625,0.26000815629959106,0.3073500634712903
CSCO,0.01685572788119316,0.10644538700580597,0.12982961535453796,0.1613011190178382
TSLA,0.2688380777835846,0.4712600111961365,0.5184959769248962,0.8786218358186849
JBHT,0.13814643025398254,0.3509456217288971,0.3716805577278137,0.40785091020272213
AZN,0.04069552570581436,0.19428308308124542,0.20173132419586182,0.2317612858926244
ADP,0.040390949696302414,0.18063406646251678,0.20097500085830688,0.2745862200994691
KHC,0.0014365424867719412,0.0309564471244812,0.03790174797177315,0.13911345578910753
ASML,0.1726575642824173,0.40749943256378174,0.4155208468437195,0.5412102214634593
AAPL,0.1467558592557907,0.3624909222126007,0.38308727741241455,0.46700739258430085
XLNX,0.0666203647851944,0.22229152917861938,0.2581092119216919,0.39783668691784607
VOD,0.014023377560079098,0.1009693518280983,0.11842034012079239,0.5124676247479186
AMZN,0.16232506930828094,0.39383605122566223,0.40289586782455444,0.46176832016529146
TMUS,0.11480139195919037,0.326388418674469,0.338823527097702,0.4038280141878512
FB,0.10580194741487503,0.3171711564064026,0.3252721130847931,0.40049526109055933
MCHP,0.060321010649204254,0.2131204903125763,0.24560336768627167,0.29133337246335206
AEP,0.09392943233251572,0.2971169352531433,0.3064790964126587,0.470491465939235
NXPI,0.09737662225961685,0.2707658112049103,0.31205227971076965,0.3884925708895717
EBAY,0.15932577848434448,0.38987961411476135,0.3991563320159912,0.47875754643684826
PEP,0.022551385685801506,0.1346394270658493,0.1501711905002594,0.17087237500101052
ADBE,0.1095484122633934,0.3221222460269928,0.33098098635673523,0.37884961703132636
GOOG,0.06158380210399628,0.22721099853515625,0.24816083908081055,0.28193128837807385
TXN,0.02204315736889839,0.12973156571388245,0.14846938848495483,0.1558909540452489
MSFT,0.029611272737383842,0.16236628592014313,0.17207926511764526,0.18789384841865214
CMCSA,0.027900252491235733,0.13781572878360748,0.16703368723392487,0.17890457874862675
NTES,0.1945907026529312,0.4234267473220825,0.4411243498325348,0.5087510637345235
MAR,0.1290014684200287,0.328105092048645,0.35916775465011597,0.7988601270791176
BKNG,0.023434804752469063,0.1266990303993225,0.15308430790901184,0.19465300848467912
MTCH,0.058614153414964676,0.2318771481513977,0.24210360646247864,0.3230394707326885
CTSH,0.12434690445661545,0.28670966625213623,0.35262855887413025,0.39062855328469337
ERIC,0.1772940456867218,0.3984280824661255,0.42106300592422485,0.4840632142313519
SIVB,0.06517352163791656,0.18417073786258698,0.25529104471206665,0.2542222091528414
PAYX,0.23527047038078308,0.4593491554260254,0.4850468635559082,0.6964828070747031
LULU,0.06483276188373566,0.24171963334083557,0.25462278723716736,0.29724493319022977
FTNT,0.027148772031068802,0.13899153470993042,0.16476884484291077,0.1608072817771435
MDLZ,0.11593156307935715,0.33509570360183716,0.3404872417449951,0.39283328108050564
WDAY,0.04837064445018768,0.20401634275913239,0.21993327140808105,0.26445767106023166
CTAS,0.02710796147584915,0.14554433524608612,0.16464495658874512,0.16933626118595224
QCOM,0.1925227791070938,0.4116027057170868,0.4387741684913635,0.6287271125208079
AMGN,0.05042970925569534,0.21046121418476105,0.22456559538841248,0.2469984522620812
MNST,0.1091349869966507,0.31814321875572205,0.33035585284233093,0.41631105369523985
LRCX,0.1728353202342987,0.3913325071334839,0.4157346785068512,0.5682362213072543
AMAT,0.07488415390253067,0.24844014644622803,0.2736496925354004,0.3509490995092607
VRTX,0.0273582823574543,0.1454482525587082,0.16540339589118958,0.17005111771903272
CHTR,0.24325372278690338,0.4818909764289856,0.49320757389068604,0.5694212214068323
INTU,0.032664407044649124,0.15464895963668823,0.18073296546936035,0.1820924526060275
CME,0.07592488825321198,0.2688853144645691,0.2755447030067444,0.41243876287312586
BIIB,0.013632964342832565,0.09389388561248779,0.11676028370857239,0.3370625078717785
ORLY,0.11003892868757248,0.3278849422931671,0.33172115683555603,0.3687520786179424
TROW,0.08617895096540451,0.2840275764465332,0.29356250166893005,0.3514196428333074
IDXX,0.07702626287937164,0.2597697675228119,0.2775360643863678,0.3367681204210851
PYPL,0.12905271351337433,0.3511933386325836,0.3592390716075897,0.4472096799681623
GOOGL,0.069700226187706,0.24203573167324066,0.2640080153942108,0.3016311495438396
KDP,0.00482388399541378,0.05906621366739273,0.06945418566465378,0.06835500594541995
ILMN,0.08412844687700272,0.262416809797287,0.2900490462779999,0.3142983176192951
ADSK,0.07088787853717804,0.2546267509460449,0.26624777913093567,0.324989900070864
CDNS,0.030807416886091232,0.16673730313777924,0.1755204200744629,0.223338177649621
REGN,0.29243820905685425,0.5341917872428894,0.5407755374908447,0.6751124750899143
MELI,0.027035515755414963,0.14638082683086395,0.1644248068332672,0.2285548468042661
