Stock,MSE,MAE,RMSE,MAPE
WDAY,0.019297968596220016,0.12148719280958176,0.13891713321208954,0.1508256196975708
NXPI,0.020090756937861443,0.11399940401315689,0.14174187183380127,0.16421274840831757
KLAC,0.01729758270084858,0.1109364926815033,0.13152027130126953,0.14081883430480957
FISV,0.0054562874138355255,0.057419147342443466,0.07386668771505356,0.07244253158569336
VRTX,0.012167274951934814,0.09748341888189316,0.11030536890029907,0.12385586649179459
MELI,0.018020112067461014,0.11011342704296112,0.13423901796340942,0.14491593837738037
AMZN,0.08802969008684158,0.2933618128299713,0.2966979742050171,0.33195018768310547
SNPS,0.010097450576722622,0.08651562035083771,0.10048606991767883,0.10296208411455154
ODFL,0.03773874044418335,0.18718299269676208,0.19426462054252625,0.20779331028461456
EXC,0.008416500873863697,0.07455112785100937,0.09174148738384247,0.12477023154497147
CSCO,0.014250725507736206,0.09609714895486832,0.11937640607357025,0.16874100267887115
REGN,0.006296709645539522,0.06621838361024857,0.07935181260108948,0.08525028824806213
SIVB,0.01879729889333248,0.09234407544136047,0.13710324466228485,0.12571455538272858
CTAS,0.03425486758351326,0.1671649068593979,0.18508070707321167,0.19425684213638306
MU,0.008174589835107327,0.07177278399467468,0.09041343629360199,0.10025206208229065
VOD,0.005315528251230717,0.05536855384707451,0.07290767133235931,0.2172035425901413
ORLY,0.013413917273283005,0.10664691776037216,0.11581846326589584,0.11681573837995529
CTSH,0.007187154144048691,0.06599099189043045,0.08477708697319031,0.09499947726726532
ILMN,0.007838604040443897,0.07293982803821564,0.08853588998317719,0.09355312585830688
ADI,0.008471750654280186,0.07075481861829758,0.09204211086034775,0.08636993914842606
ATVI,0.008877898566424847,0.07569990307092667,0.09422259777784348,0.08918071538209915
TROW,0.026229795068502426,0.1483984738588333,0.16195614635944366,0.1733790785074234
PYPL,0.08290116488933563,0.27647098898887634,0.2879256308078766,0.3490042984485626
GOOG,0.04145052284002304,0.18082165718078613,0.20359401404857635,0.21450181305408478
JBHT,0.045093800872564316,0.1761844903230667,0.21235300600528717,0.1968628317117691
AAPL,0.10152064263820648,0.302157461643219,0.31862303614616394,0.3676190674304962
TMUS,0.0056876628659665585,0.058857813477516174,0.07541659474372864,0.06737945973873138
KHC,0.0024374935310333967,0.04394235461950302,0.04937097802758217,0.19844700396060944
ERIC,0.014943253248929977,0.10833526402711868,0.12224259972572327,0.13094376027584076
NVDA,0.016626544296741486,0.11922953277826309,0.12894396483898163,0.14378714561462402
BIIB,0.033167365938425064,0.16116724908351898,0.18211910128593445,0.7195827960968018
INTU,0.018087206408381462,0.11973104625940323,0.13448868691921234,0.14141637086868286
ADBE,0.042362432926893234,0.20109441876411438,0.20582136511802673,0.230137437582016
COST,0.006217746064066887,0.0650288462638855,0.07885268330574036,0.07513810694217682
AMD,0.038652170449495316,0.17854027450084686,0.19660155475139618,0.2087276428937912
AEP,0.0024726572446525097,0.03934832289814949,0.04972581937909126,0.061753999441862106
ALGN,0.03725294768810272,0.1587628424167633,0.19301022589206696,0.21897529065608978
MTCH,0.009008345194160938,0.08222348242998123,0.09491230547428131,0.10850752890110016
MSFT,0.021404460072517395,0.14065389335155487,0.14630262553691864,0.15550881624221802
FB,0.03217480331659317,0.155893936753273,0.1793733686208725,0.1828518956899643
IDXX,0.020810633897781372,0.12713487446308136,0.14425891637802124,0.15368793904781342
CHTR,0.020458929240703583,0.13369859755039215,0.14303471148014069,0.15212541818618774
AZN,0.016438761726021767,0.11466807126998901,0.12821373343467712,0.1341821402311325
EA,0.006109494715929031,0.0656357854604721,0.0781632587313652,0.07881084829568863
HON,0.013233630917966366,0.07856101542711258,0.11503752321004868,0.10112475603818893
FTNT,0.013386907055974007,0.0924675390124321,0.11570180207490921,0.10776883363723755
LULU,0.04437956586480141,0.20034126937389374,0.21066458523273468,0.23612307012081146
