Stock,MSE,MAE,RMSE,MAPE
ADBE,0.03623081371188164,0.1829640418291092,0.1903439313173294,0.209385484457016
COST,0.010980251245200634,0.09129222482442856,0.1047866940498352,0.10686243325471878
AMD,0.05815364792943001,0.22512003779411316,0.24115067720413208,0.2643209397792816
AEP,0.0022886760998517275,0.03916259855031967,0.04784011095762253,0.05994801968336105
ALGN,0.02192022278904915,0.11236803978681564,0.1480547934770584,0.1479041874408722
MTCH,0.025342531502246857,0.1444254070520401,0.15919338166713715,0.18907463550567627
MSFT,0.038991108536720276,0.1813056766986847,0.19746166467666626,0.20087219774723053
FB,0.04658155515789986,0.20011894404888153,0.2158275991678238,0.24031679332256317
IDXX,0.033464256674051285,0.16349689662456512,0.18293237686157227,0.19806969165802002
CHTR,0.025808341801166534,0.1479102373123169,0.16064974665641785,0.16660261154174805
AZN,0.0036917084362357855,0.049210432916879654,0.06075943261384964,0.05955865606665611
EA,0.008418114855885506,0.07233711332082748,0.09175028651952744,0.08864404261112213
HON,0.01017023529857397,0.08143000304698944,0.10084758698940277,0.11807027459144592
