Stock,MSE,MAE,RMSE,MAPE
DXCM,0.47197800874710083,0.6797454357147217,0.6870065331459045,0.8048744201660156
ASML,0.22880011796951294,0.46844884753227234,0.4783305525779724,0.6213070750236511
CMCSA,0.10004829615354538,0.28870463371276855,0.31630411744117737,0.3906760513782501
QCOM,0.23966705799102783,0.4574989974498749,0.48955801129341125,0.6951857209205627
CDNS,0.3050893247127533,0.5436367392539978,0.5523489117622375,0.7208111882209778
WBA,0.03666795417666435,0.18115270137786865,0.19148878753185272,8461186236416.0
ROST,0.06054298207163811,0.19499284029006958,0.24605482816696167,0.3006713390350342
CSX,0.1087539866566658,0.31916043162345886,0.3297787010669708,0.39672181010246277
BKNG,0.18970449268817902,0.2725265920162201,0.4355507791042328,0.4529363811016083
CME,0.01069638878107071,0.07838799804449081,0.1034233495593071,0.11260256916284561
POOL,0.3057219684123993,0.5358467102050781,0.5529212951660156,0.680289626121521
JD,0.23208004236221313,0.4499671161174774,0.4817468523979187,0.6040106415748596
ADP,0.08741095662117004,0.24397872388362885,0.29565343260765076,0.30639106035232544
MCHP,0.08809933066368103,0.267904132604599,0.29681530594825745,0.3750397861003876
MNST,0.15998144447803497,0.383637398481369,0.39997681975364685,0.5041104555130005
INTC,0.0409330390393734,0.16406551003456116,0.20231914520263672,0.23174609243869781
SBUX,0.14709776639938354,0.3352150619029999,0.3835332691669464,0.5047221779823303
MAR,0.026968805119395256,0.15384593605995178,0.16422182321548462,0.35420382022857666
GOOGL,0.2656894326210022,0.41023048758506775,0.5154507160186768,0.5175677537918091
KDP,0.18645554780960083,0.39565330743789673,0.43180498480796814,0.464395672082901
TXN,0.20424459874629974,0.4235241413116455,0.451934278011322,0.5207004547119141
BIDU,0.013407004997134209,0.09503345191478729,0.11578862369060516,0.44276922941207886
XLNX,0.13634416460990906,0.34038907289505005,0.3692481219768524,0.5119841694831848
AMGN,0.18481381237506866,0.4178077280521393,0.42989978194236755,0.4945453107357025
MDLZ,0.26464617252349854,0.5045642852783203,0.514437735080719,0.5867606997489929
ISRG,0.12889538705348969,0.3183501958847046,0.35902002453804016,0.39639726281166077
NFLX,0.40856656432151794,0.6138471961021423,0.6391921043395996,0.7057733535766602
EBAY,0.22881677746772766,0.4688270092010498,0.4783479571342468,0.5776703357696533
MRVL,0.23070116341114044,0.46274927258491516,0.48031359910964966,0.5864695310592651
NTES,0.23936329782009125,0.48364880681037903,0.4892476797103882,0.5794486403465271
GILD,0.03606787696480751,0.1670374870300293,0.18991544842720032,1.1140823364257812
TSLA,0.25695717334747314,0.46017998456954956,0.5069094300270081,0.8576951622962952
