Stock,MSE,MAE,RMSE,MAPE
DXCM,0.02463514916598797,0.14184901118278503,0.15695588290691376,0.1622321754693985
ASML,0.025537686422467232,0.1450195461511612,0.15980514883995056,0.18757666647434235
CMCSA,0.0039736684411764145,0.049855731427669525,0.06303703784942627,0.07218634337186813
QCOM,0.007923250086605549,0.06707176566123962,0.08901263773441315,0.09950604289770126
CDNS,0.008275926113128662,0.07612098008394241,0.09097211807966232,0.0973506048321724
WBA,0.0036250052507966757,0.05300050228834152,0.06020801514387131,3775283068928.0
ROST,0.006021760404109955,0.06021902710199356,0.07760000228881836,0.09798993170261383
CSX,0.018012743443250656,0.11971957236528397,0.13421155512332916,0.14502939581871033
BKNG,0.009647856466472149,0.07580826431512833,0.0982234999537468,0.11806262284517288
CME,0.004096262156963348,0.05140499398112297,0.06400204449892044,0.07890047878026962
POOL,0.016278939321637154,0.11592546105384827,0.12758894264698029,0.14410874247550964
JD,0.01642465963959694,0.11086815595626831,0.12815873324871063,0.14419953525066376
ADP,0.004657059442251921,0.052804652601480484,0.06824265420436859,0.0729234591126442
MCHP,0.01786798983812332,0.10370010882616043,0.13367119431495667,0.1397191435098648
MNST,0.02449040487408638,0.13699473440647125,0.1564941108226776,0.17553569376468658
INTC,0.0083243977278471,0.07327474653720856,0.09123814105987549,0.12335290014743805
SBUX,0.0024664888624101877,0.039934463798999786,0.049663759768009186,0.0648772194981575
MAR,0.004737022798508406,0.052545495331287384,0.06882603466510773,0.11886970698833466
GOOGL,0.01647045649588108,0.10767189413309097,0.12833727896213531,0.1361350119113922
KDP,0.004116401541978121,0.04997505992650986,0.06415919214487076,0.057819630950689316
TXN,0.015675978735089302,0.10628605633974075,0.12520374357700348,0.1265573501586914
BIDU,0.0046324655413627625,0.04482865333557129,0.06806221604347229,0.1771678924560547
XLNX,0.01038483064621687,0.0757085457444191,0.10190598666667938,0.10340889543294907
AMGN,0.008417818695306778,0.07515189051628113,0.0917486697435379,0.08726663142442703
MDLZ,0.007580434903502464,0.0633755549788475,0.0870656967163086,0.07465741783380508
ISRG,0.01471400074660778,0.0979972779750824,0.12130127847194672,0.11863721907138824
NFLX,0.040543731302022934,0.18852375447750092,0.2013547420501709,0.21488530933856964
EBAY,0.007139098830521107,0.0683092325925827,0.08449319005012512,0.08216366171836853
MRVL,0.023094620555639267,0.13449034094810486,0.15196914970874786,0.16611739993095398
NTES,0.011702865362167358,0.0932912677526474,0.10817978531122208,0.10996248573064804
GILD,0.005817528814077377,0.06179170310497284,0.07627272605895996,0.5126228928565979
TSLA,0.03989286720752716,0.1638113111257553,0.1997319906949997,0.2821136713027954
SNY,0.02753262035548687,0.15380585193634033,0.16592957079410553,0.17957985401153564
AVGO,0.0075773801654577255,0.07065548747777939,0.08704815059900284,0.09048941731452942
PAYX,0.003164103487506509,0.04460492730140686,0.05625036358833313,0.0650554746389389
PEP,0.0016084132948890328,0.032100655138492584,0.040105029940605164,0.0395982563495636
ADSK,0.008911038748919964,0.08463360369205475,0.09439829736948013,0.10794268548488617
AMAT,0.006642206106334925,0.06231670081615448,0.08149973303079605,0.08381251990795135
TEAM,0.012521111406385899,0.0937911868095398,0.111897774040699,0.11868089437484741
LRCX,0.022200291976332664,0.12038690596818924,0.14899761974811554,0.16306711733341217
WDAY,0.024827299639582634,0.1429024040699005,0.15756681561470032,0.18487435579299927
NXPI,0.008988521061837673,0.07888489961624146,0.09480781108140945,0.12075795978307724
KLAC,0.030703352764248848,0.15288972854614258,0.1752237230539322,0.20076017081737518
FISV,0.004774496890604496,0.05592905730009079,0.06909773498773575,0.073232002556324
VRTX,0.007177706807851791,0.06302560865879059,0.08472134917974472,0.08488490432500839
MELI,0.008242955431342125,0.07771613448858261,0.09079072624444962,0.11320904642343521
AMZN,0.024806298315525055,0.14862340688705444,0.15750014781951904,0.1721794754266739
SNPS,0.004351512994617224,0.051874492317438126,0.06596599519252777,0.06391149759292603
ODFL,0.013938753865659237,0.11090182512998581,0.11806249618530273,0.1263848841190338
EXC,0.004510332364588976,0.04995298758149147,0.067159004509449,0.08053122460842133
CSCO,0.0030632480047643185,0.042777806520462036,0.055346615612506866,0.06995716691017151
REGN,0.00435797730460763,0.05239856615662575,0.06601497530937195,0.06529073417186737
SIVB,0.00423682713881135,0.04542940482497215,0.06509091705083847,0.07953722029924393
CTAS,0.012337328866124153,0.09069453179836273,0.11107353121042252,0.10690893977880478
MU,0.0037505687214434147,0.049790266901254654,0.061241887509822845,0.07173711061477661
VOD,0.0022048307582736015,0.039199281483888626,0.04695562645792961,0.1675894409418106
ORLY,0.00943830143660307,0.07503418624401093,0.09715092182159424,0.08334662765264511
CTSH,0.0032638791017234325,0.04470595717430115,0.057130370289087296,0.08037358522415161
ILMN,0.011066347360610962,0.08601780980825424,0.10519670695066452,0.10877349972724915
ADI,0.012479191645979881,0.07769450545310974,0.11171030253171921,0.0941978245973587
ATVI,0.009192118421196938,0.0805773138999939,0.09587553888559341,0.10127555578947067
TROW,0.025586389005184174,0.13655079901218414,0.15995745360851288,0.16118107736110687
PYPL,0.015830211341381073,0.1094120666384697,0.1258181631565094,0.140191450715065
GOOG,0.02191166952252388,0.1266622394323349,0.14802591502666473,0.1585765928030014
JBHT,0.0066351513378322124,0.06729813665151596,0.08145643770694733,0.08469691127538681
AAPL,0.05164194852113724,0.210895374417305,0.2272486537694931,0.26888197660446167
TMUS,0.01719057932496071,0.11607840657234192,0.13111284375190735,0.14032858610153198
KHC,0.001498071476817131,0.0341913215816021,0.03870492801070213,0.16261336207389832
ERIC,0.007297091651707888,0.06212909147143364,0.08542301505804062,0.07749657332897186
NVDA,0.016284910961985588,0.1185467317700386,0.12761235237121582,0.14367295801639557
BIIB,0.009680203162133694,0.05303104594349861,0.09838802367448807,0.20452484488487244
INTU,0.0107813635841012,0.0828714594244957,0.10383334755897522,0.09685781598091125
ADBE,0.02730228379368782,0.15810896456241608,0.1652340292930603,0.1856980174779892
COST,0.01024184376001358,0.08206626772880554,0.10120199620723724,0.09485720843076706
AMD,0.02916020341217518,0.1436425745487213,0.17076358199119568,0.17070694267749786
AEP,0.00387941743247211,0.05023388937115669,0.06228496879339218,0.07816901057958603
ALGN,0.009336077608168125,0.06770995259284973,0.09662338346242905,0.09846366196870804
MTCH,0.017965197563171387,0.11333663761615753,0.13403432071208954,0.1505957990884781
MSFT,0.008893395774066448,0.08620014041662216,0.09430480003356934,0.09780408442020416
FB,0.00741152698174119,0.07203694432973862,0.08609022945165634,0.08979720622301102
IDXX,0.013618658296763897,0.10221835225820541,0.11669901013374329,0.13099154829978943
CHTR,0.010312291793525219,0.08879131078720093,0.10154945403337479,0.10203617066144943
AZN,0.006495218724012375,0.06860028207302094,0.08059292286634445,0.08067333698272705
EA,0.004047416150569916,0.05232306569814682,0.06361930817365646,0.0633481815457344
