Stock,MSE,MAE,RMSE,MAPE
CSCO,0.1960202306509018,0.4107251465320587,0.442741721868515,0.6842920184135437
HON,0.02184685878455639,0.1212073266506195,0.1478068232536316,0.1892704963684082
EA,0.026727449148893356,0.13027982413768768,0.1634853184223175,0.16470497846603394
VOD,0.006510681938380003,0.06406888365745544,0.08068879693746567,0.2537083029747009
SNPS,0.05689729005098343,0.23439030349254608,0.23853152990341187,0.3068079352378845
TSLA,0.27151280641555786,0.4762077033519745,0.5210689306259155,0.8956663608551025
SNY,0.1945776492357254,0.43225789070129395,0.4411095678806305,0.5066308379173279
AVGO,0.02833348698914051,0.13062845170497894,0.1683255434036255,0.16421513259410858
MCHP,0.037049856036901474,0.15320546925067902,0.19248339533805847,0.20322377979755402
COST,0.02255312353372574,0.13444584608078003,0.1501769721508026,0.1590196192264557
TROW,0.0681648701429367,0.25184640288352966,0.26108402013778687,0.3128476142883301
AMD,0.09500456601381302,0.29388508200645447,0.30822810530662537,0.37477776408195496
POOL,0.09233593195676804,0.2917858958244324,0.30386829376220703,0.3684103488922119
ALGN,0.08682644367218018,0.23007643222808838,0.29466328024864197,0.3256160318851471
LRCX,0.14327646791934967,0.35650160908699036,0.3785187900066376,0.5184751152992249
PEP,0.02644551545381546,0.1312309354543686,0.16262076795101166,0.17020900547504425
CTAS,0.028957463800907135,0.14890070259571075,0.1701689213514328,0.17285214364528656
TEAM,0.017958305776119232,0.09984662383794785,0.13400860130786896,0.11897037923336029
NVDA,0.2856241762638092,0.5183272361755371,0.5344381928443909,0.6358527541160583
ADP,0.062359731644392014,0.21566446125507355,0.2497193068265915,0.3337298333644867
CSX,0.0281967930495739,0.137588232755661,0.16791900992393494,0.1616004854440689
CHTR,0.11857304722070694,0.33883988857269287,0.3443443775177002,0.4026907682418823
LULU,0.11920259892940521,0.33694228529930115,0.3452572822570801,0.4111262857913971
SIVB,0.08004648238420486,0.21795299649238586,0.2829248607158661,0.3149881958961487
ILMN,0.05415650084614754,0.1938151717185974,0.23271548748016357,0.22905711829662323
AZN,0.08564995974302292,0.2838275730609894,0.2926601469516754,0.3397030234336853
BKNG,0.025306662544608116,0.145586296916008,0.15908068418502808,0.2401772290468216
AMGN,0.054684724658727646,0.21462124586105347,0.23384764790534973,0.2504575252532959
KDP,0.008137275464832783,0.07473332434892654,0.09020684659481049,0.08455536514520645
REGN,0.28849586844444275,0.5307062268257141,0.537118136882782,0.6705788969993591
NXPI,0.08808343857526779,0.2568219304084778,0.2967885434627533,0.36897012591362
EXC,0.07465879619121552,0.25283583998680115,0.2732376158237457,0.44450175762176514
JD,0.32488107681274414,0.5484688878059387,0.5699834227561951,0.741443395614624
